index,coordinates,year,masked_ag,masked_urb,window_ag,landcover,category,observer,landcover_code,strata
16429,"[-109.67877155199625, 30.894993998731202]",2012,0,0,0,na,413,sean,0,4.0000000001
9466,"[-107.29670891309651, 28.802638038960016]",2012,0,0,0,na,213,sean,0,2.0
16688,"[-105.30918634698207, 33.10134616805716]",2012,0,0,0,na,414,sean,0,4.0000000001
5903,"[-102.43475710085643, 23.047042182077828]",2012,1,0,1,ag,113,sean,1,1.0
9478,"[-108.30246270519673, 30.85430031636059]",2012,1,0,1,ag,213,sean,1,2.0
19762,"[-102.97078183089054, 23.24592918598189]",2012,1,0,1,na,513,sean,0,5.0
5762,"[-103.87143273474878, 24.21233676863767]",2012,1,0,1,ag,113,sean,1,1.0
9879,"[-107.01427858776934, 28.288711864915236]",2012,0,0,0,na,214,sean,0,2.0
9488,"[-105.03996125633145, 24.853464386913775]",2012,0,0,0,na,213,sean,0,2.0
5262,"[-103.1982352608296, 25.76354760125526]",2013,1,0,1,ag,111,sean,1,1.0
5714,"[-107.05416378638424, 29.25107702879248]",2013,1,0,1,ag,113,sean,1,1.0
5734,"[-103.34510980978315, 23.22706456501538]",2013,1,0,1,ag,113,sean,1,1.0
16429,"[-109.67877155199625, 30.894993998731202]",2013,0,0,0,na,413,sean,0,4.0000000001
19628,"[-107.40585422011704, 28.46145789405142]",2013,0,0,0,na,513,sean,0,5.0
19606,"[-107.17381938222897, 28.820963670756054]",2013,1,0,1,na,513,sean,0,5.0
12864,"[-103.23892894320022, 23.194186225616605]",2013,0,0,1,ag,313,sean,1,3.0
5905,"[-102.92254230013333, 23.400619077907272]",2013,1,0,1,ag,113,sean,1,1.0
5903,"[-102.43475710085643, 23.047042182077828]",2013,1,0,1,ag,113,sean,1,1.0
19602,"[-102.57570276893478, 23.06321185719198]",2013,0,0,1,ag,513,sean,1,5.0
9601,"[-108.23428057513206, 31.169878475671776]",2013,1,0,1,ag,213,sean,1,2.0
16407,"[-105.134284361164, 25.474649405882424]",2013,0,0,0,na,413,sean,0,4.0000000001
9879,"[-107.01427858776934, 28.288711864915236]",2013,0,0,0,ag,214,sean,1,2.0
16286,"[-104.69797262766716, 24.861010235300377]",2013,0,0,0,na,413,sean,0,4.0000000001
12119,"[-104.1226016881886, 32.28181313435492]",2013,0,0,0,ag,311,sean,1,3.0
12216,"[-101.94212099904529, 25.364695615106193]",2013,1,0,1,ag,311,sean,1,3.0
12688,"[-103.8129524097526, 23.808633879954357]",2013,1,0,1,ag,313,sean,1,3.0
16285,"[-107.88312913056974, 31.389247068053766]",2013,0,0,0,na,413,sean,0,4.0000000001
12729,"[-109.22871559465237, 32.252168729978976]",2013,0,0,0,na,313,sean,0,3.0
12820,"[-106.61731306371692, 28.47250717204609]",2013,1,0,1,ag,313,sean,1,3.0
16318,"[-104.89443418030409, 26.269388937742963]",2013,0,0,0,na,413,sean,0,4.0000000001
9537,"[-103.1440668491972, 24.260576299394888]",2013,1,0,1,ag,213,sean,1,2.0
19759,"[-106.42139050025045, 28.305151034614624]",2013,0,0,0,na,513,sean,0,5.0
12913,"[-107.00781071772367, 28.78161746131162]",2013,0,0,0,na,313,sean,0,3.0
5955,"[-103.47258074859971, 24.294802111719843]",2013,0,0,0,ag,113,sean,1,1.0
9568,"[-104.6314074651139, 24.48344832138494]",2013,1,0,1,ag,213,sean,1,2.0
6234,"[-107.09485746875485, 28.363631359610803]",2013,1,0,1,ag,114,sean,1,1.0
5762,"[-103.87143273474878, 24.21233676863767]",2013,0,0,1,ag,113,sean,1,1.0
19811,"[-103.0974442859514, 24.454881895349942]",2013,0,0,0,na,513,sean,0,5.0
9346,"[-102.55576016962732, 22.931429005011644]",2013,1,0,1,ag,213,sean,1,2.0
19705,"[-107.08892858787966, 28.1779495903833]",2013,0,0,0,ag,513,sean,1,5.0
19762,"[-102.97078183089054, 23.24592918598189]",2013,0,0,1,ag,513,sean,1,5.0
12191,"[-102.18143219073472, 25.58136926163582]",2013,0,0,1,ag,311,sean,1,3.0
9405,"[-106.73535169205023, 28.868125223172328]",2013,1,0,1,ag,213,sean,1,2.0
16360,"[-103.94716071320005, 23.638313302085297]",2013,0,0,0,ag,413,sean,1,4.0000000001
12349,"[-100.24700005791175, 23.65960337431893]",2013,0,0,0,na,311,sean,0,3.0
9488,"[-105.03996125633145, 24.853464386913775]",2013,0,0,0,ag,213,sean,1,2.0
19861,"[-109.93937281591933, 32.96605988626876]",2013,0,0,0,ag,513,sean,1,5.0
16578,"[-103.94042334856915, 24.694732076209853]",2013,0,0,0,na,413,sean,0,4.0000000001
9478,"[-108.30246270519673, 30.85430031636059]",2013,1,0,1,ag,213,sean,1,2.0
9551,"[-106.18046234104959, 28.33722089025769]",2013,0,0,0,ag,213,sean,1,2.0
19634,"[-107.22637082634995, 28.5732981469243]",2013,1,0,1,ag,513,sean,1,5.0
5912,"[-103.48416901576485, 23.247007164322834]",2013,0,0,1,na,113,sean,0,1.0
12762,"[-103.95713201285378, 23.605165468101287]",2013,0,0,0,na,313,sean,0,3.0
16491,"[-105.70130096850025, 26.774691285060193]",2013,0,0,1,na,413,sean,0,4.0000000001
19832,"[-109.54725819440115, 30.943503024073657]",2013,1,0,1,na,513,sean,0,5.0
16450,"[-103.38472551381282, 23.768748681339453]",2013,0,0,1,na,413,sean,0,4.0000000001
12959,"[-102.742789411781, 22.679182073230884]",2013,0,0,1,ag,313,sean,1,3.0
19666,"[-107.58506811929888, 28.63905482572185]",2013,1,0,1,ag,513,sean,1,5.0
19043,"[-100.04892153776339, 24.129601930970264]",2013,1,0,1,ag,511,sean,1,5.0
19619,"[-105.23291937936033, 26.58954850500316]",2013,0,0,1,ag,513,sean,1,5.0
9467,"[-106.8560852662359, 28.595127208328403]",2013,1,0,1,ag,213,sean,1,2.0
5783,"[-104.80711793468767, 24.88688171548302]",2013,1,0,1,ag,113,sean,1,1.0
5787,"[-103.15835006221471, 24.179997418409368]",2013,1,0,1,ag,113,sean,1,1.0
12692,"[-107.80901811962988, 29.011765837103038]",2013,1,0,1,ag,313,sean,1,3.0
12715,"[-103.21494392511423, 24.171104097096585]",2013,0,0,0,na,313,sean,0,3.0
9466,"[-107.29670891309651, 28.802638038960016]",2013,1,0,1,ag,213,sean,1,2.0
5933,"[-106.8321002481499, 29.307940386277245]",2013,1,0,1,ag,113,sean,1,1.0
9408,"[-105.6813583691928, 26.845029371806753]",2013,0,0,1,ag,213,sean,1,2.0
9480,"[-105.00223201439843, 24.94212810545637]",2013,0,0,0,na,213,sean,0,2.0
16418,"[-105.40593490308174, 26.61056908265156]",2013,0,0,0,na,413,sean,0,4.0000000001
12881,"[-107.33012624166577, 28.56170987975916]",2013,1,0,1,ag,313,sean,1,3.0
8779,"[-103.99162731976396, 26.92264381235468]",2013,1,0,1,ag,211,sean,1,2.0
5951,"[-102.91014554921247, 22.654119076803948]",2013,1,0,1,ag,113,sean,1,1.0
16688,"[-105.30918634698207, 33.10134616805716]",2013,0,0,0,na,414,sean,0,4.0000000001
16470,"[-108.28602353549735, 31.002791832825547]",2013,0,0,0,na,413,sean,0,4.0000000001
16560,"[-106.41519212479002, 27.94564525790999]",2013,0,0,0,na,413,sean,0,4.0000000001
5760,"[-103.33864193973749, 23.951466010129362]",2013,1,0,1,ag,113,sean,1,1.0
16308,"[-107.00134284767802, 29.85582287806174]",2013,0,0,0,na,413,sean,0,4.0000000001
19973,"[-107.15387678292151, 29.214425765200403]",2013,1,0,1,ag,514,sean,1,5.0
5262,"[-103.1982352608296, 25.76354760125526]",2014,1,0,1,ag,111,sean,1,1.0
5714,"[-107.05416378638424, 29.25107702879248]",2014,1,0,1,ag,113,sean,1,1.0
5734,"[-103.34510980978315, 23.22706456501538]",2014,1,0,1,ag,113,sean,1,1.0
9466,"[-107.29670891309651, 28.802638038960016]",2014,1,0,1,ag,213,sean,1,2.0
12729,"[-109.22871559465237, 32.252168729978976]",2014,0,0,0,ag,313,sean,1,3.0
5783,"[-104.80711793468767, 24.88688171548302]",2014,1,0,1,ag,113,sean,1,1.0
16688,"[-105.30918634698207, 33.10134616805716]",2014,0,0,0,na,414,sean,0,4.0000000001
5933,"[-106.8321002481499, 29.307940386277245]",2014,1,0,1,ag,113,sean,1,1.0
19619,"[-105.23291937936033, 26.58954850500316]",2014,1,0,1,ag,513,sean,1,5.0
5905,"[-102.92254230013333, 23.400619077907272]",2014,1,0,1,ag,113,sean,1,1.0
19762,"[-102.97078183089054, 23.24592918598189]",2014,1,0,1,ag,513,sean,1,5.0
12762,"[-103.95713201285378, 23.605165468101287]",2014,1,0,1,ag,313,sean,1,3.0
19634,"[-107.22637082634995, 28.5732981469243]",2014,1,0,1,ag,513,sean,1,5.0
16450,"[-103.38472551381282, 23.768748681339453]",2014,0,0,0,na,413,sean,0,4.0000000001
19832,"[-109.54725819440115, 30.943503024073657]",2014,0,0,1,ag,513,sean,1,5.0
19973,"[-107.15387678292151, 29.214425765200403]",2014,1,0,1,ag,514,sean,1,5.0
19628,"[-107.40585422011704, 28.46145789405142]",2014,1,0,1,ag,513,sean,1,5.0
9346,"[-102.55576016962732, 22.931429005011644]",2014,1,0,1,na,213,sean,0,2.0
16470,"[-108.28602353549735, 31.002791832825547]",2014,0,0,0,na,413,sean,0,4.0000000001
9488,"[-105.03996125633145, 24.853464386913775]",2014,1,0,1,ag,213,sean,1,2.0
12881,"[-107.33012624166577, 28.56170987975916]",2014,1,0,1,ag,313,sean,1,3.0
19861,"[-109.93937281591933, 32.96605988626876]",2014,1,0,1,ag,513,sean,1,5.0
9551,"[-106.18046234104959, 28.33722089025769]",2014,1,0,1,na,213,sean,0,2.0
16285,"[-107.88312913056974, 31.389247068053766]",2014,0,0,0,na,413,sean,0,4.0000000001
8779,"[-103.99162731976396, 26.92264381235468]",2014,1,0,1,ag,211,sean,1,2.0
19602,"[-102.57570276893478, 23.06321185719198]",2014,0,0,0,ag,513,sean,1,5.0
12864,"[-103.23892894320022, 23.194186225616605]",2014,0,0,0,ag,313,sean,1,3.0
9408,"[-105.6813583691928, 26.845029371806753]",2014,0,0,0,na,213,sean,0,2.0
16560,"[-106.41519212479002, 27.94564525790999]",2014,0,0,0,na,413,sean,0,4.0000000001
12119,"[-104.1226016881886, 32.28181313435492]",2014,1,0,1,ag,311,sean,1,3.0
12692,"[-107.80901811962988, 29.011765837103038]",2014,1,0,1,na,313,sean,0,3.0
16318,"[-104.89443418030409, 26.269388937742963]",2014,0,0,0,na,413,sean,0,4.0000000001
12688,"[-103.8129524097526, 23.808633879954357]",2014,1,0,1,ag,313,sean,1,3.0
9879,"[-107.01427858776934, 28.288711864915236]",2014,1,0,1,ag,214,sean,1,2.0
16360,"[-103.94716071320005, 23.638313302085297]",2014,0,0,0,ag,413,sean,1,4.0000000001
16286,"[-104.69797262766716, 24.861010235300377]",2014,0,0,0,na,413,sean,0,4.0000000001
12913,"[-107.00781071772367, 28.78161746131162]",2014,0,1,0,ag,313,sean,1,3.0
9405,"[-106.73535169205023, 28.868125223172328]",2014,1,0,1,ag,213,sean,1,2.0
19666,"[-107.58506811929888, 28.63905482572185]",2014,0,0,1,ag,513,sean,1,5.0
16491,"[-105.70130096850025, 26.774691285060193]",2014,0,0,0,na,413,sean,0,4.0000000001
16418,"[-105.40593490308174, 26.61056908265156]",2014,0,0,0,na,413,sean,0,4.0000000001
9478,"[-108.30246270519673, 30.85430031636059]",2014,1,0,1,ag,213,sean,1,2.0
19811,"[-103.0974442859514, 24.454881895349942]",2014,1,0,1,ag,513,sean,1,5.0
19606,"[-107.17381938222897, 28.820963670756054]",2014,1,0,1,na,513,sean,0,5.0
12820,"[-106.61731306371692, 28.47250717204609]",2014,1,0,1,ag,313,sean,1,3.0
12349,"[-100.24700005791175, 23.65960337431893]",2014,0,0,0,na,311,sean,0,3.0
16429,"[-109.67877155199625, 30.894993998731202]",2014,0,0,0,na,413,sean,0,4.0000000001
9467,"[-106.8560852662359, 28.595127208328403]",2014,1,0,1,ag,213,sean,1,2.0
12959,"[-102.742789411781, 22.679182073230884]",2014,0,0,0,ag,313,sean,1,3.0
16407,"[-105.134284361164, 25.474649405882424]",2014,0,0,0,na,413,sean,0,4.0000000001
12216,"[-101.94212099904529, 25.364695615106193]",2014,1,0,1,ag,311,sean,1,3.0
9537,"[-103.1440668491972, 24.260576299394888]",2014,1,0,1,ag,213,sean,1,2.0
19759,"[-106.42139050025045, 28.305151034614624]",2014,1,0,1,ag,513,sean,1,5.0
5762,"[-103.87143273474878, 24.21233676863767]",2014,1,0,1,ag,113,sean,1,1.0
9480,"[-105.00223201439843, 24.94212810545637]",2014,1,0,1,ag,213,sean,1,2.0
19043,"[-100.04892153776339, 24.129601930970264]",2014,1,0,1,ag,511,sean,1,5.0
5760,"[-103.33864193973749, 23.951466010129362]",2014,1,0,1,ag,113,sean,1,1.0
9568,"[-104.6314074651139, 24.48344832138494]",2014,1,0,1,ag,213,sean,1,2.0
6234,"[-107.09485746875485, 28.363631359610803]",2014,1,0,1,ag,114,sean,1,1.0
12191,"[-102.18143219073472, 25.58136926163582]",2014,0,0,0,na,311,sean,0,3.0
5951,"[-102.91014554921247, 22.654119076803948]",2014,0,0,1,na,113,sean,0,1.0
16308,"[-107.00134284767802, 29.85582287806174]",2014,0,0,0,na,413,sean,0,4.0000000001
9601,"[-108.23428057513206, 31.169878475671776]",2014,1,0,1,ag,213,sean,1,2.0
5787,"[-103.15835006221471, 24.179997418409368]",2014,1,0,1,ag,113,sean,1,1.0
5912,"[-103.48416901576485, 23.247007164322834]",2014,1,0,1,ag,113,sean,1,1.0
5903,"[-102.43475710085643, 23.047042182077828]",2014,1,0,1,ag,113,sean,1,1.0
12715,"[-103.21494392511423, 24.171104097096585]",2014,1,0,1,ag,313,sean,1,3.0
5955,"[-103.47258074859971, 24.294802111719843]",2014,1,0,1,ag,113,sean,1,1.0
19705,"[-107.08892858787966, 28.1779495903833]",2014,1,0,1,na,513,sean,0,5.0
16578,"[-103.94042334856915, 24.694732076209853]",2014,0,0,0,na,413,sean,0,4.0000000001
5262,"[-103.1982352608296, 25.76354760125526]",2015,1,0,1,ag,111,sean,1,1.0
5714,"[-107.05416378638424, 29.25107702879248]",2015,1,0,1,ag,113,sean,1,1.0
5734,"[-103.34510980978315, 23.22706456501538]",2015,0,0,1,ag,113,sean,1,1.0
19762,"[-102.97078183089054, 23.24592918598189]",2015,0,0,1,ag,513,sean,1,5.0
12688,"[-103.8129524097526, 23.808633879954357]",2015,1,0,1,ag,313,sean,1,3.0
16318,"[-104.89443418030409, 26.269388937742963]",2015,0,0,0,na,413,sean,0,4.0000000001
19634,"[-107.22637082634995, 28.5732981469243]",2015,1,0,1,ag,513,sean,1,5.0
9480,"[-105.00223201439843, 24.94212810545637]",2015,1,0,1,ag,213,sean,1,2.0
5905,"[-102.92254230013333, 23.400619077907272]",2015,1,0,1,ag,113,sean,1,1.0
12216,"[-101.94212099904529, 25.364695615106193]",2015,0,0,1,ag,311,sean,1,3.0
16450,"[-103.38472551381282, 23.768748681339453]",2015,0,0,0,na,413,sean,0,4.0000000001
9346,"[-102.55576016962732, 22.931429005011644]",2015,0,0,1,na,213,sean,0,2.0
16470,"[-108.28602353549735, 31.002791832825547]",2015,0,0,0,na,413,sean,0,4.0000000001
16286,"[-104.69797262766716, 24.861010235300377]",2015,0,0,0,na,413,sean,0,4.0000000001
5903,"[-102.43475710085643, 23.047042182077828]",2015,1,0,1,ag,113,sean,1,1.0
12959,"[-102.742789411781, 22.679182073230884]",2015,0,0,0,ag,313,sean,1,3.0
19606,"[-107.17381938222897, 28.820963670756054]",2015,1,0,1,na,513,sean,0,5.0
12864,"[-103.23892894320022, 23.194186225616605]",2015,0,0,0,ag,313,sean,1,3.0
19811,"[-103.0974442859514, 24.454881895349942]",2015,1,0,1,ag,513,sean,1,5.0
19832,"[-109.54725819440115, 30.943503024073657]",2015,1,0,1,ag,513,sean,1,5.0
9466,"[-107.29670891309651, 28.802638038960016]",2015,1,0,1,ag,213,sean,1,2.0
5951,"[-102.91014554921247, 22.654119076803948]",2015,1,0,1,na,113,sean,0,1.0
12881,"[-107.33012624166577, 28.56170987975916]",2015,1,0,1,ag,313,sean,1,3.0
16429,"[-109.67877155199625, 30.894993998731202]",2015,0,0,0,na,413,sean,0,4.0000000001
19043,"[-100.04892153776339, 24.129601930970264]",2015,1,0,1,ag,511,sean,1,5.0
9568,"[-104.6314074651139, 24.48344832138494]",2015,0,0,1,ag,213,sean,1,2.0
12820,"[-106.61731306371692, 28.47250717204609]",2015,1,0,1,ag,313,sean,1,3.0
16688,"[-105.30918634698207, 33.10134616805716]",2015,0,0,0,na,414,sean,0,4.0000000001
5787,"[-103.15835006221471, 24.179997418409368]",2015,1,0,1,ag,113,sean,1,1.0
5933,"[-106.8321002481499, 29.307940386277245]",2015,1,0,1,ag,113,sean,1,1.0
9467,"[-106.8560852662359, 28.595127208328403]",2015,1,0,1,ag,213,sean,1,2.0
5762,"[-103.87143273474878, 24.21233676863767]",2015,1,0,1,ag,113,sean,1,1.0
9405,"[-106.73535169205023, 28.868125223172328]",2015,1,0,1,ag,213,sean,1,2.0
9488,"[-105.03996125633145, 24.853464386913775]",2015,1,0,1,ag,213,sean,1,2.0
9478,"[-108.30246270519673, 30.85430031636059]",2015,1,0,1,ag,213,sean,1,2.0
5912,"[-103.48416901576485, 23.247007164322834]",2015,1,0,1,ag,113,sean,1,1.0
5783,"[-104.80711793468767, 24.88688171548302]",2015,1,0,1,ag,113,sean,1,1.0
19861,"[-109.93937281591933, 32.96605988626876]",2015,1,0,1,ag,513,sean,1,5.0
16308,"[-107.00134284767802, 29.85582287806174]",2015,0,0,0,na,413,sean,0,4.0000000001
6234,"[-107.09485746875485, 28.363631359610803]",2015,1,0,1,ag,114,sean,1,1.0
12762,"[-103.95713201285378, 23.605165468101287]",2015,1,0,1,ag,313,sean,1,3.0
12913,"[-107.00781071772367, 28.78161746131162]",2015,0,1,0,ag,313,sean,1,3.0
9537,"[-103.1440668491972, 24.260576299394888]",2015,1,0,1,ag,213,sean,1,2.0
19628,"[-107.40585422011704, 28.46145789405142]",2015,0,0,1,ag,513,sean,1,5.0
16360,"[-103.94716071320005, 23.638313302085297]",2015,0,0,0,ag,413,sean,1,4.0000000001
12349,"[-100.24700005791175, 23.65960337431893]",2015,0,0,0,na,311,sean,0,3.0
5955,"[-103.47258074859971, 24.294802111719843]",2015,1,0,1,ag,113,sean,1,1.0
9879,"[-107.01427858776934, 28.288711864915236]",2015,1,0,1,ag,214,sean,1,2.0
16285,"[-107.88312913056974, 31.389247068053766]",2015,0,0,0,na,413,sean,0,4.0000000001
19759,"[-106.42139050025045, 28.305151034614624]",2015,0,0,1,ag,513,sean,1,5.0
19666,"[-107.58506811929888, 28.63905482572185]",2015,0,0,0,ag,513,sean,1,5.0
12729,"[-109.22871559465237, 32.252168729978976]",2015,0,0,0,ag,313,sean,1,3.0
12715,"[-103.21494392511423, 24.171104097096585]",2015,1,0,1,ag,313,sean,1,3.0
12191,"[-102.18143219073472, 25.58136926163582]",2015,1,0,1,ag,311,sean,1,3.0
19602,"[-102.57570276893478, 23.06321185719198]",2015,1,0,1,ag,513,sean,1,5.0
19973,"[-107.15387678292151, 29.214425765200403]",2015,1,0,1,ag,514,sean,1,5.0
9551,"[-106.18046234104959, 28.33722089025769]",2015,1,0,1,ag,213,sean,1,2.0
19619,"[-105.23291937936033, 26.58954850500316]",2015,1,0,1,ag,513,sean,1,5.0
19705,"[-107.08892858787966, 28.1779495903833]",2015,0,0,1,ag,513,sean,1,5.0
12119,"[-104.1226016881886, 32.28181313435492]",2015,1,0,1,ag,311,sean,1,3.0
16578,"[-103.94042334856915, 24.694732076209853]",2015,0,0,0,na,413,sean,0,4.0000000001
9408,"[-105.6813583691928, 26.845029371806753]",2015,0,0,0,na,213,sean,0,2.0
12692,"[-107.80901811962988, 29.011765837103038]",2015,1,0,1,ag,313,sean,1,3.0
16491,"[-105.70130096850025, 26.774691285060193]",2015,0,0,0,na,413,sean,0,4.0000000001
5760,"[-103.33864193973749, 23.951466010129362]",2015,1,0,1,ag,113,sean,1,1.0
8779,"[-103.99162731976396, 26.92264381235468]",2015,1,0,1,ag,211,sean,1,2.0
16418,"[-105.40593490308174, 26.61056908265156]",2015,0,0,0,na,413,sean,0,4.0000000001
9601,"[-108.23428057513206, 31.169878475671776]",2015,1,0,1,ag,213,sean,1,2.0
16407,"[-105.134284361164, 25.474649405882424]",2015,0,0,0,na,413,sean,0,4.0000000001
16560,"[-106.41519212479002, 27.94564525790999]",2015,0,0,0,na,413,sean,0,4.0000000001
5262,"[-103.1982352608296, 25.76354760125526]",2016,1,0,1,ag,111,sean,1,1.0
5714,"[-107.05416378638424, 29.25107702879248]",2016,1,0,1,ag,113,sean,1,1.0
5734,"[-103.34510980978315, 23.22706456501538]",2016,1,0,1,ag,113,sean,1,1.0
19628,"[-107.40585422011704, 28.46145789405142]",2016,0,0,0,na,513,sean,0,5.0
16450,"[-103.38472551381282, 23.768748681339453]",2016,0,0,0,na,413,sean,0,4.0000000001
19811,"[-103.0974442859514, 24.454881895349942]",2016,0,0,1,ag,513,sean,1,5.0
12216,"[-101.94212099904529, 25.364695615106193]",2016,0,0,0,na,311,sean,0,3.0
9568,"[-104.6314074651139, 24.48344832138494]",2016,0,0,0,na,213,sean,0,2.0
16429,"[-109.67877155199625, 30.894993998731202]",2016,0,0,0,na,413,sean,0,4.0000000001
16470,"[-108.28602353549735, 31.002791832825547]",2016,0,0,0,na,413,sean,0,4.0000000001
12349,"[-100.24700005791175, 23.65960337431893]",2016,0,0,0,ag,311,sean,1,3.0
16286,"[-104.69797262766716, 24.861010235300377]",2016,0,0,0,na,413,sean,0,4.0000000001
12688,"[-103.8129524097526, 23.808633879954357]",2016,0,0,1,ag,313,sean,1,3.0
8779,"[-103.99162731976396, 26.92264381235468]",2016,1,0,1,ag,211,sean,1,2.0
5760,"[-103.33864193973749, 23.951466010129362]",2016,1,0,1,ag,113,sean,1,1.0
12715,"[-103.21494392511423, 24.171104097096585]",2016,1,0,1,ag,313,sean,1,3.0
9551,"[-106.18046234104959, 28.33722089025769]",2016,1,0,1,ag,213,sean,1,2.0
9408,"[-105.6813583691928, 26.845029371806753]",2016,0,0,0,na,213,sean,0,2.0
9488,"[-105.03996125633145, 24.853464386913775]",2016,1,0,1,ag,213,sean,1,2.0
19634,"[-107.22637082634995, 28.5732981469243]",2016,1,0,1,ag,513,sean,1,5.0
9478,"[-108.30246270519673, 30.85430031636059]",2016,1,0,1,ag,213,sean,1,2.0
12729,"[-109.22871559465237, 32.252168729978976]",2016,0,0,0,na,313,sean,0,3.0
16688,"[-105.30918634698207, 33.10134616805716]",2016,0,0,0,na,414,sean,0,4.0000000001
6234,"[-107.09485746875485, 28.363631359610803]",2016,1,0,1,ag,114,sean,1,1.0
19602,"[-102.57570276893478, 23.06321185719198]",2016,0,0,1,ag,513,sean,1,5.0
5787,"[-103.15835006221471, 24.179997418409368]",2016,1,0,1,ag,113,sean,1,1.0
19973,"[-107.15387678292151, 29.214425765200403]",2016,1,0,1,ag,514,sean,1,5.0
19619,"[-105.23291937936033, 26.58954850500316]",2016,0,0,1,ag,513,sean,1,5.0
19043,"[-100.04892153776339, 24.129601930970264]",2016,1,0,1,ag,511,sean,1,5.0
5762,"[-103.87143273474878, 24.21233676863767]",2016,1,0,1,ag,113,sean,1,1.0
12191,"[-102.18143219073472, 25.58136926163582]",2016,1,0,1,ag,311,sean,1,3.0
12881,"[-107.33012624166577, 28.56170987975916]",2016,1,0,1,ag,313,sean,1,3.0
5955,"[-103.47258074859971, 24.294802111719843]",2016,1,0,1,ag,113,sean,1,1.0
12820,"[-106.61731306371692, 28.47250717204609]",2016,1,0,1,ag,313,sean,1,3.0
9537,"[-103.1440668491972, 24.260576299394888]",2016,1,0,1,ag,213,sean,1,2.0
16285,"[-107.88312913056974, 31.389247068053766]",2016,0,0,0,na,413,sean,0,4.0000000001
12864,"[-103.23892894320022, 23.194186225616605]",2016,0,0,0,ag,313,sean,1,3.0
19759,"[-106.42139050025045, 28.305151034614624]",2016,1,0,1,ag,513,sean,1,5.0
16318,"[-104.89443418030409, 26.269388937742963]",2016,0,0,0,na,413,sean,0,4.0000000001
16578,"[-103.94042334856915, 24.694732076209853]",2016,0,0,0,na,413,sean,0,4.0000000001
5905,"[-102.92254230013333, 23.400619077907272]",2016,1,0,1,ag,113,sean,1,1.0
9466,"[-107.29670891309651, 28.802638038960016]",2016,0,0,1,ag,213,sean,1,2.0
9480,"[-105.00223201439843, 24.94212810545637]",2016,1,0,1,ag,213,sean,1,2.0
5951,"[-102.91014554921247, 22.654119076803948]",2016,1,0,1,ag,113,sean,1,1.0
9601,"[-108.23428057513206, 31.169878475671776]",2016,1,0,1,ag,213,sean,1,2.0
12959,"[-102.742789411781, 22.679182073230884]",2016,0,0,0,na,313,sean,0,3.0
16491,"[-105.70130096850025, 26.774691285060193]",2016,0,0,0,na,413,sean,0,4.0000000001
5903,"[-102.43475710085643, 23.047042182077828]",2016,1,0,1,ag,113,sean,1,1.0
16418,"[-105.40593490308174, 26.61056908265156]",2016,0,0,0,na,413,sean,0,4.0000000001
9405,"[-106.73535169205023, 28.868125223172328]",2016,1,0,1,ag,213,sean,1,2.0
16308,"[-107.00134284767802, 29.85582287806174]",2016,0,0,0,na,413,sean,0,4.0000000001
19606,"[-107.17381938222897, 28.820963670756054]",2016,1,0,1,ag,513,sean,1,5.0
9467,"[-106.8560852662359, 28.595127208328403]",2016,1,0,1,ag,213,sean,1,2.0
19705,"[-107.08892858787966, 28.1779495903833]",2016,1,0,1,ag,513,sean,1,5.0
19832,"[-109.54725819440115, 30.943503024073657]",2016,0,0,1,ag,513,sean,1,5.0
5783,"[-104.80711793468767, 24.88688171548302]",2016,0,0,1,ag,113,sean,1,1.0
9879,"[-107.01427858776934, 28.288711864915236]",2016,1,0,1,ag,214,sean,1,2.0
19861,"[-109.93937281591933, 32.96605988626876]",2016,0,0,1,ag,513,sean,1,5.0
9346,"[-102.55576016962732, 22.931429005011644]",2016,0,0,0,na,213,sean,0,2.0
16560,"[-106.41519212479002, 27.94564525790999]",2016,0,0,0,na,413,sean,0,4.0000000001
16407,"[-105.134284361164, 25.474649405882424]",2016,0,0,0,na,413,sean,0,4.0000000001
12119,"[-104.1226016881886, 32.28181313435492]",2016,1,0,1,ag,311,sean,1,3.0
16360,"[-103.94716071320005, 23.638313302085297]",2016,0,0,0,na,413,sean,0,4.0000000001
5933,"[-106.8321002481499, 29.307940386277245]",2016,1,0,1,ag,113,sean,1,1.0
12913,"[-107.00781071772367, 28.78161746131162]",2016,0,1,0,ag,313,sean,1,3.0
19666,"[-107.58506811929888, 28.63905482572185]",2016,1,0,1,ag,513,sean,1,5.0
12762,"[-103.95713201285378, 23.605165468101287]",2016,0,0,1,ag,313,sean,1,3.0
5912,"[-103.48416901576485, 23.247007164322834]",2016,1,0,1,ag,113,sean,1,1.0
12692,"[-107.80901811962988, 29.011765837103038]",2016,1,0,1,ag,313,sean,1,3.0
19762,"[-102.97078183089054, 23.24592918598189]",2016,1,0,1,na,513,sean,0,5.0
5262,"[-103.1982352608296, 25.76354760125526]",2017,1,0,1,ag,111,sean,1,1.0
5714,"[-107.05416378638424, 29.25107702879248]",2017,1,0,1,ag,113,sean,1,1.0
5734,"[-103.34510980978315, 23.22706456501538]",2017,1,0,1,ag,113,sean,1,1.0
16318,"[-104.89443418030409, 26.269388937742963]",2017,0,0,0,na,413,sean,0,4.0000000001
12216,"[-101.94212099904529, 25.364695615106193]",2017,1,0,1,ag,311,sean,1,3.0
9568,"[-104.6314074651139, 24.48344832138494]",2017,0,0,0,ag,213,sean,1,2.0
